S.No,Headline,Source,Link,Category
245,COP30 talks loom as major emitters dither on updating climate goals,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/in-run-up-to-brazil-climate-talks-countries-dither-on-ambition-eu-bloc-yet-to-arrive-at-consensus-on-ndcs/article70060925.ece,International
246,Unification Church leader questioned in bribery case probe involving South Korea’s former first lady,Hindu,https://www.thehindu.com/news/international/unification-church-leader-questioned-in-ex-south-korea-first-lady-investigation/article70060053.ece,International
247,Ben & Jerry's cofounder resigns citing loss of independence under Unilever,Hindu,https://www.thehindu.com/news/international/ben-jerrys-cofounder-resigns-citing-loss-of-independence-under-unilever/article70060780.ece,International
248,FBI Director Kash Patel clashes with Democrats at Senate hearing,Hindu,https://www.thehindu.com/news/international/fbi-director-kash-patel-clashes-with-democrats-at-senate-hearing/article70060272.ece,International
249,"Watch: T.S. Tirumurti on China: For the first time, India is sharing a border with a superpower",Hindu,https://www.thehindu.com/shorts/watch-ts-tirumurti-on-china-for-the-first-time-india-is-sharing-a-border-with-a-superpower/article70060297.ece,International
250,Junta accused of coveting power in crucial Guinea referendum,Hindu,https://www.thehindu.com/news/international/junta-accused-of-coveting-power-in-crucial-guinea-referendum/article70059972.ece,International
251,Gen Z protests: Nepal observes ‘national day of mourning’ in honour of those killed in clashes,Hindu,https://www.thehindu.com/news/international/nepal-observes-national-day-of-mourning-in-honour-of-those-killed-in-gen-z-protests/article70060104.ece,International
252,"A total of 146 land defenders killed globally in 2024, one-third in Colombia: Global Witness NGO",Hindu,https://www.thehindu.com/news/international/a-total-of-146-land-defenders-killed-globally-in-2024-one-third-in-colombia-global-witness-ngo/article70059978.ece,International
253,Britain pulls out all stops as it woos Trump during second State visit,Hindu,https://www.thehindu.com/news/international/uk-rolls-out-red-carpet-for-trump-and-hopes-to-avoid-red-faces/article70059932.ece,International
254,"‘I am, I’m sorry’: As officials searched for Charlie Kirk’s shooter, suspect Tyler Robinson confessed to his partner, prosecutor says",Hindu,https://www.thehindu.com/news/international/charlie-kirk-shooter-suspect-tyler-robinson-confession-partner-prosecutor-us/article70059911.ece,International
255,"Russian attack on Ukraine's Kirovohrad region cuts power, governor says",Hindu,https://www.thehindu.com/news/international/russian-attack-on-ukraines-kirovohrad-region-cuts-power-governor-says/article70059934.ece,International
256,"Iran executes man for alleged spying for Israel, activists say he was tortured into false confession",Hindu,https://www.thehindu.com/news/international/iran-executes-man-for-alleged-spying-for-israel-activists-say-he-was-tortured-into-false-confession/article70059845.ece,International
257,Israel strikes the Yemeni port of Hodeida as Houthi rebels activate air defences,Hindu,https://www.thehindu.com/news/international/israel-strikes-the-yemeni-port-of-hodeida-as-houthi-rebels-activate-air-defences/article70059640.ece,International
258,South Korea Foreign Minister says to discuss Xi's APEC attendance during China visit,Hindu,https://www.thehindu.com/news/international/south-korea-foreign-minister-says-to-discuss-xis-apec-attendance-during-china-visit/article70059610.ece,International
259,American politics as a powder keg,Hindu,https://www.thehindu.com/news/national/american-politics-as-a-powder-keg/article70056513.ece,International
260,"EU to propose faster phase-out of Russian energy, Von der Leyen says",Hindu,https://www.thehindu.com/news/international/eu-to-propose-faster-phase-out-of-russian-energy-von-der-leyen-says/article70059589.ece,International
261,India rejects third-party mediation on bilateral issues: Pakistan's Foreign Minister Dar,Hindu,https://www.thehindu.com/news/international/india-rejects-third-party-mediation-on-bilateral-issues-pakistans-foreign-minister-dar/article70059594.ece,International
262,"Japan won't recognise a Palestinian state given US ties, Asahi reports",Hindu,https://www.thehindu.com/news/international/japan-wont-recognise-a-palestinian-state-given-us-ties-asahi-reports/article70059562.ece,International
263,"China says U.S. TikTok deal a 'win-win', will review app's technology and IP transfers",Hindu,https://www.thehindu.com/news/international/china-says-us-tiktok-deal-a-win-win-will-review-apps-technology-and-ip-transfers/article70059554.ece,International
264,Masood Azhar’s family ‘torn into pieces’ in India’s Operation Sindoor in Pakistan: JeM commander,Hindu,https://www.thehindu.com/news/international/masood-azhars-family-torn-into-pieces-in-indias-operation-sindoor-in-pakistan-jem-commander/article70058557.ece,International
265,"University of California students, professors and staff sue the Trump administration",Hindu,https://www.thehindu.com/news/international/university-of-california-students-professors-and-staff-sue-the-trump-administration/article70059551.ece,International
266,Trump arrives in Britain for unprecedented second state visit,Hindu,https://www.thehindu.com/news/international/us-president-donald-trump-uk-visit-keir-starmer-updates/article70058699.ece,International
267,Trump extends TikTok shutdown deadline again after reaching framework deal with China,Hindu,https://www.thehindu.com/news/international/donal-trump-sings-executive-order-including-tiktok-deadline-extension/article70058674.ece,International
268,"Charlie Kirk killing suspect Tyler Robinson charged with aggravated murder, weapon, obstruction offences",Hindu,https://www.thehindu.com/news/international/suspect-in-charlie-kirk-killing-charged-with-aggravated-murder-weapon-obstruction-offences/article70058621.ece,International
269,"U.S. President Trump dials PM Modi, greets him on birthday",Hindu,https://www.thehindu.com/news/national/us-president-trump-dials-pm-modi-greets-him-on-birthday/article70058543.ece,International
270,"Kazakhstan bans bride kidnappings, forced marriages",Hindu,https://www.thehindu.com/news/international/kazakhstan-bans-bride-kidnappings-forced-marriages/article70058443.ece,International
271,China urges U.S. & Japan to withdraw Typhon missile system,Hindu,https://www.thehindu.com/news/international/china-urges-us-japan-to-withdraw-typhon-missile-system/article70057813.ece,International
272,Taliban leader bans WIFI in an Afghan province to ‘prevent immorality’,Hindu,https://www.thehindu.com/news/international/taliban-leader-bans-wifi-in-an-afghan-province-to-prevent-immorality/article70057522.ece,International
273,"At UNHRC, India condemns violation of Qatar’s sovereignty",Hindu,https://www.thehindu.com/news/international/at-unhrc-india-condemns-violation-of-qatars-sovereignty/article70058141.ece,International
274,Trump says U.S. has a buyer for TikTok,Hindu,https://www.thehindu.com/news/international/trump-says-us-has-a-buyer-for-tiktok/article70057368.ece,International
275,"Robert Redford, Oscar-winning actor, director and indie patriarch, dies at 89",Hindu,https://www.thehindu.com/entertainment/movies/robert-redford-death-september-16-2025/article70057030.ece,International
276,"U.S. treasury secretary anticipates final TikTok deal after Trump, Xi talk",Hindu,https://www.thehindu.com/news/international/us-treasury-secretary-anticipates-final-tiktok-deal-after-trump-xi-talk/article70056915.ece,International
277,Daily Quiz | On Mahsa Amini’s death anniversary,Hindu,https://www.thehindu.com/news/international/daily-quiz-on-mahsa-aminis-death-anniversary/article70056177.ece,International
278,U.N. rights chief tells Israel to 'stop the carnage' as Gaza City ground assault begins,Hindu,https://www.thehindu.com/news/international/un-rights-chief-tells-israel-to-stop-the-carnage-as-gaza-city-ground-assault-begins/article70056687.ece,International
279,Spain becomes latest country to threaten with Eurovision boycott if Israel participates,Hindu,https://www.thehindu.com/news/international/spain-israel-boycott-eurovision-song-contest-pedro-sanchez-gaza/article70056654.ece,International
280,"What India’s rich spends on? New wealth report shows Mercedes-Benz, Rolex, Tanishq and more",Hindu,https://www.thehindu.com/business/mercedes-benz-hurun-india-wealth-report-2025-rolex-tanishq-affluent-spends/article70069404.ece,Business
281,Rupee rises 9 paise to close at 88.11 against U.S. dollar,Hindu,https://www.thehindu.com/business/rupee-rises-9-paise-to-close-at-8811-against-us-dollar/article70069513.ece,Business
282,More than 75% of rural monthly expenditure will face nil or 5% rate under GST 2.0,Hindu,https://www.thehindu.com/business/Economy/more-than-75-of-rural-monthly-expenditure-will-face-nil-or-5-rate-under-gst-20/article70069452.ece,Business
283,"Stock markets snap 3-day rally on profit-taking in HDFC, ICICI Bank; Adani group stocks rally",Hindu,https://www.thehindu.com/business/markets/stock-markets-snap-3-day-rally-on-profit-taking-in-hdfc-icici-bank-adani-group-stocks-rally/article70069485.ece,Business
284,Insurers may pass on best benefit to customers on GST cuts: Edme Insurance Brokers COO,Hindu,https://www.thehindu.com/business/Industry/insurers-may-pass-on-best-benefit-to-customers-on-gst-cuts-edme-insurance-brokers-coo/article70069212.ece,Business
285,Patanjali challenges HC order restraining it from airing 'disparaging' ads against Dabur Chyawanprash,Hindu,https://www.thehindu.com/news/national/patanjali-challenges-hc-order-restraining-it-from-airing-disparaging-ads-against-dabur-chyawanprash/article70069025.ece,Business
286,"Suzuki Motorcycle to cut prices by up to ₹18,024 to pass full benefit of GST rate reduction",Hindu,https://www.thehindu.com/business/Industry/suzuki-motorcycle-to-cut-prices-by-up-to-18024-to-pass-full-benefit-of-gst-rate-reduction/article70068983.ece,Business
287,Supreme Court to hear on September 26 plea of Vodafone Idea Ltd. for quashing additional AGR demand,Hindu,https://www.thehindu.com/business/Industry/supreme-court-to-hear-on-september-26-plea-of-vodafone-idea-ltd-for-quashing-additional-agr-demand/article70068935.ece,Business
288,How Huawei plans to outperform global tech leaders with less powerful chips,Hindu,https://www.thehindu.com/sci-tech/technology/how-huawei-plans-to-outperform-global-tech-leaders-with-less-powerful-chips/article70068518.ece,Business
289,Rupee falls 7 paise to 88.27 against U.S. dollar in early trade,Hindu,https://www.thehindu.com/business/markets/rupee-falls-7-paise-to-8827-against-us-dollar-in-early-trade/article70068707.ece,Business
290,'Taking over the world': Trump says he hopes AI bosses know what they're doing,Hindu,https://www.thehindu.com/sci-tech/technology/taking-over-the-world-trump-says-he-hopes-ai-bosses-know-what-theyre-doing/article70068521.ece,Business
291,"Revised GST rates from September 22 has a West Bengal influence, says Union Finance Minister",Hindu,https://www.thehindu.com/business/Economy/revised-gst-rates-from-september-22-has-a-west-bengal-influence-says-union-finance-minister/article70066221.ece,Business
292,Stock markets decline in early trade after three-day rally,Hindu,https://www.thehindu.com/business/markets/stock-markets-decline-in-early-trade-after-three-day-rally/article70068631.ece,Business
293,"Trump's AI plan supports antitrust enforcement, DOJ official says",Hindu,https://www.thehindu.com/sci-tech/technology/trumps-ai-plan-supports-antitrust-enforcement-doj-official-says/article70068509.ece,Business
294,Adani Group stocks climb after SEBI dismisses Hindenburg allegations,Hindu,https://www.thehindu.com/business/markets/adani-group-stocks-activity-on-september-19-2025/article70068596.ece,Business
295,"Nvidia bets big on Intel with $5 billion stake, chip partnership",Hindu,https://www.thehindu.com/sci-tech/technology/nvidia-bets-big-on-intel-with-5-billion-stake-chip-partnership/article70068536.ece,Business
296,"Koot, a Coimbatore-based engineering startup, set to expand globally",Hindu,https://www.thehindu.com/business/Industry/koot-a-coimbatore-based-engineering-startup-set-to-expand-globally/article70066423.ece,Business
297,Agenda for sustainable bamboo economy set at Assam conclave,Hindu,https://www.thehindu.com/news/national/assam/agenda-for-sustainable-bamboo-economy-set-at-assam-conclave/article70065537.ece,Business
298,"No impact on production, exploration ambitions: OIL India CMD on latest Ukraine attacks in Russia",Hindu,https://www.thehindu.com/business/Industry/no-impact-on-oil-indias-russia-production-oil-chief-on-latest-ukraine-attacks-in-russia/article70067569.ece,Business
299,"Give Assam tea industry a special revival package, Congress tells PM",Hindu,https://www.thehindu.com/news/national/assam/give-assam-tea-industry-a-special-revival-package-congress-tells-pm/article70066427.ece,Business
300,Real money gaming ban to be formally notified on Oct. 1: Vaishnaw,Hindu,https://www.thehindu.com/business/real-money-gaming-ban-to-be-formally-notified-on-oct-1-vaishnaw/article70067293.ece,Business
301,Natco Pharma gains after U.S. FDA classification of Hyderabad formulations facility as VAI,Hindu,https://www.thehindu.com/business/natco-pharma-gains-after-us-fda-classification-of-hyderabad-formulations-facility-as-vai/article70066824.ece,Business
302,"Govt. to establish AI data labs, approves more firms for AI support",Hindu,https://www.thehindu.com/business/govt-to-establish-ai-data-labs-approves-more-firms-for-ai-support/article70067278.ece,Business
303,Timely access to justice: Tax experts praise government’s operationalisation of GST Appellate Tribunal,Hindu,https://www.thehindu.com/business/Economy/timely-access-to-justice-tax-experts-praise-governments-operationalisation-of-gst-appellate-tribunal/article70065298.ece,Business
304,Stock markets end higher after U.S. Fed rate cut; log gains for 3rd day,Hindu,https://www.thehindu.com/business/markets/stock-markets-end-higher-after-us-fed-rate-cut-log-gains-for-3rd-day/article70065458.ece,Business
305,Rupee falls 28 paise to close at 88.13 against U.S. dollar,Hindu,https://www.thehindu.com/business/markets/rupee-falls-28-paise-to-close-at-8813-against-us-dollar/article70065376.ece,Business
306,Solution to India-U.S. tariff issues likely in eight to 10 weeks: CEA V. Anantha Nageswaran,Hindu,https://www.thehindu.com/news/national/india-us-tariff-issues-cea-anantha-nageswaran-russia-oil-penalty/article70065244.ece,Business
307,Weak balance sheets of municipal bodies a challenge in bond issuance: SEBI Chairperson,Hindu,https://www.thehindu.com/business/markets/weak-balance-sheets-of-municipal-bodies-challenge-in-bond-issuance-sebi-chairperson/article70064950.ece,Business
308,"Do not hesitate to invest more, expand capacities: Finance Minister Nirmala Sitharaman tells India Inc.",Hindu,https://www.thehindu.com/business/Industry/do-not-hesitate-to-invest-more-expand-capacities-finance-minister-nirmala-sitharaman-tells-india-inc/article70064718.ece,Business
309,Industry leaders reconsidered data location due to sovereignty risks: Survey,Hindu,https://www.thehindu.com/sci-tech/technology/industry-leaders-reconsidered-data-location-due-to-sovereignty-risks-survey/article70064593.ece,Business
310,Tesla under investigation after parents say faulty door handles trapped their kids in the back,Hindu,https://www.thehindu.com/sci-tech/technology/tesla-under-investigation-after-parents-say-faulty-door-handles-trapped-their-kids-in-the-back/article70064494.ece,Business
311,"Beijing drops Google probe, shifting focus to Nvidia in U.S. trade talks: Report",Hindu,https://www.thehindu.com/sci-tech/technology/beijing-drops-google-probe-shifting-focus-to-nvidia-in-us-trade-talks-report/article70064530.ece,Business
312,"Gold declines ₹612 on strong dollar, weak global cues after Fed move",Hindu,https://www.thehindu.com/business/markets/gold-declines-612-on-strong-dollar-weak-global-cues-after-fed-move/article70064503.ece,Business
313,Stock markets surge in early trade on buying in IT counters after U.S. Fed rate cut,Hindu,https://www.thehindu.com/business/stock-markets-surge-in-early-trade-on-buying-in-it-counters-after-us-fed-rate-cut/article70064316.ece,Business
314,Rupee falls 16 paise to 88.01 against U.S. dollar in early trade,Hindu,https://www.thehindu.com/business/rupee-falls-16-paise-to-8801-against-us-dollar-in-early-trade/article70064282.ece,Business
315,"Google, PayPal partner to roll out AI-powered solutions across platforms",Hindu,https://www.thehindu.com/sci-tech/technology/google-paypal-partner-to-roll-out-ai-powered-solutions-across-platforms/article70064101.ece,Business
316,"Amazon invests over $1 billion to raise employee pay, lower healthcare costs",Hindu,https://www.thehindu.com/sci-tech/technology/amazon-invests-over-1-billion-to-raise-employee-pay-lower-healthcare-costs/article70064109.ece,Business
317,Nvidia CEO disappointed over China chip ban report,Hindu,https://www.thehindu.com/sci-tech/technology/nvidia-ceo-disappointed-over-china-chip-ban-report/article70064091.ece,Business
318,Former director of Lodha Developers arrested for ₹85 crore fraud,Hindu,https://www.thehindu.com/business/Industry/former-director-of-lodha-developers-arrested-for-85-crore-fraud/article70064125.ece,Business
319,"In Nordic dispute over EU forest targets, echoes of Greece’s crisis",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/in-nordic-dispute-over-eu-forest-targets-echoes-of-greeces-crisis/article70060707.ece,Business
320,U.S. Federal Reserve cuts interest rate by 0.25 points,Hindu,https://www.thehindu.com/news/international/us-federal-reserve-cuts-interest-rate-by-025-points/article70063012.ece,Business
321,Finance Ministry notifies new Central GST tax rates,Hindu,https://www.thehindu.com/business/Economy/centre-notifies-new-cgst-rates-for-goods-effective-from-september-22/article70062960.ece,Business
322,"Sebi for allowing banks, insurers, pension funds to invest in non-agri commodity derivatives: Pandey",Hindu,https://www.thehindu.com/business/sebi-for-allowing-banks-insurers-pension-funds-to-invest-in-non-agri-commodity-derivatives-pandey/article70062816.ece,Business
323,"SBI divests 13.18% stake in Yes Bank to Sumitomo Mitsui Banking Corp for ₹8,889 crore",Hindu,https://www.thehindu.com/business/sbi-divests-1318-stake-in-yes-bank-to-sumitomo-mitsui-banking-corp-for-8889-crore/article70062821.ece,Business
324,RBI forms panel to strengthen stakeholder engagement in regulatory process,Hindu,https://www.thehindu.com/business/rbi-forms-panel-to-strengthen-stakeholder-engagement-in-regulatory-process/article70062822.ece,Business
325,"Switching LPG connections the mobile telephony way, PNGRB seeks views",Hindu,https://www.thehindu.com/business/switching-lpg-connections-the-mobile-telephony-way-pngrb-seeks-views/article70062527.ece,Business
326,DIIs invested $90 billion but stock returns flat in  past year: KIE,Hindu,https://www.thehindu.com/business/diis-invested-90-billion-but-stock-returns-flat-in-past-year-kie/article70062297.ece,Business
327,Lupin gets U.S. FDA nod for generic of cancer drug Revlimid capsules,Hindu,https://www.thehindu.com/business/lupin-gets-us-fda-nod-for-generic-of-cancer-drug-revlimid-capsules/article70062203.ece,Business
328,"Bima Sugam entity’s website launched, insurance e-market rollout in phases",Hindu,https://www.thehindu.com/business/bima-sugam-entitys-website-launched-insurance-e-market-rollout-in-phases/article70062180.ece,Business
329,Rolls-Royce expands India innovation footprint by opening a new facility Bengaluru,Hindu,https://www.thehindu.com/business/Industry/rolls-royce-expands-india-innovation-footprint-by-opening-a-new-facility-bengaluru/article70061472.ece,Business
330,"First round of negotiations for FTA with EAEU, including Russia, likely in ‘early November’",Hindu,https://www.thehindu.com/business/Economy/first-round-of-negotiations-for-fta-with-eaeu-including-russia-likely-in-early-november/article70061557.ece,Business
331,India's exports likely to grow 6% this year: Piyush Goyal,Hindu,https://www.thehindu.com/business/Economy/indias-exports-likely-to-grow-6-this-year-piyush-goyal/article70061573.ece,Business
332,Vedanta demerger: NCLT defers final hearing to October 8,Hindu,https://www.thehindu.com/business/Industry/vedanta-demerger-nclt-defers-final-hearing-to-october-8/article70061058.ece,Business
333,Ben & Jerry's cofounder resigns citing loss of independence under Unilever,Hindu,https://www.thehindu.com/news/international/ben-jerrys-cofounder-resigns-citing-loss-of-independence-under-unilever/article70060780.ece,Business
334,"Stock markets rally for 2nd day amid U.S. trade talk optimism, Fed rate cut hopes",Hindu,https://www.thehindu.com/business/markets/stock-markets-rally-for-2nd-day-amid-us-trade-talk-optimism-fed-rate-cut-hopes/article70060778.ece,Business
335,Rupee rises 25 paise to close at 87.84 against U.S. dollar,Hindu,https://www.thehindu.com/business/markets/rupee-rises-25-paise-to-close-at-8784-against-us-dollar/article70060776.ece,Business
336,Hyundai Motor India signs wage pact with its recognised union,Hindu,https://www.thehindu.com/business/hyundai-motor-india-signs-wage-pact-with-its-recognised-union/article70060603.ece,Business
337,"GST 2.0 is a gamechanger, boon for common man: Finance Minister Nirmala Sitharaman in Visakhapatnam",Hindu,https://www.thehindu.com/business/Economy/gst-20-is-a-gamechanger-boon-for-common-man-finance-minister-nirmala-sitharaman-in-visakhapatnam/article70060316.ece,Business
338,"Impact of U.S. tariffs, GST slab rejig: Kerala seeks supplementary grants, ‘extra borrowing limit’ of 0.5%",Hindu,https://www.thehindu.com/news/national/kerala/impact-of-us-tariffs-gst-slab-rejig-kerala-seeks-supplementary-grants-extra-borrowing-limit-of-05/article70060192.ece,Business
339,"Andhra Pradesh means business, come and experience, Nara Lokesh calls upon entrepreneurs",Hindu,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-means-business-come-and-experience-nara-lokesh-calls-upon-entrepreneurs/article70059897.ece,Business
340,From The Hindu: Analysing impact of U.S. tariff on Indian industries,Hindu,https://www.thehindu.com/business/Economy/from-the-hindu-analysing-impact-of-us-tariff-on-indian-industries/article70059968.ece,Business
341,"Govt plans ₹5,000 cr scheme to promote decarbonisation in steel industry: Steel Secretary",Hindu,https://www.thehindu.com/business/Industry/govt-plans-5000-cr-scheme-to-promote-decarbonisation-in-steel-industry-steel-secretary/article70060099.ece,Business
342,Exports to U.S. falling owing to high tariffs: GTRI,Hindu,https://www.thehindu.com/business/exports-to-us-falling-owing-to-high-tariffs-gtri/article70060030.ece,Business
343,Urban Company shares make strong market debut; jump over 57% over issue price,Hindu,https://www.thehindu.com/business/markets/urban-company-shares-ipo-market-debut-price/article70059921.ece,Business
344,India clears four ships for EU-sanctioned Nayara’s domestic fuel supply; dollar trade restrictions persist,Hindu,https://www.thehindu.com/business/india-clears-four-ships-for-eu-sanctioned-nayaras-domestic-fuel-supply-dollar-trade-restrictions-persist/article70059813.ece,Business
345,Rupee rises 28 paise to 87.81 against U.S. dollar in early trade,Hindu,https://www.thehindu.com/business/markets/rupee-rises-28-paise-to-8781-against-us-dollar-in-early-trade/article70059741.ece,Business
346,Stock markets rally in early trade amid U.S. trade talk optimism,Hindu,https://www.thehindu.com/business/markets/stock-markets-rally-in-early-trade-amid-us-trade-talk-optimism/article70059739.ece,Business
347,"Finance Ministry’s financial inclusion push sees 61 lakh new bank accounts, 2.6 crore insurance enrolments so far",Hindu,https://www.thehindu.com/news/national/finance-ministrys-financial-inclusion-push-sees-61-lakh-new-bank-accounts-26-crore-insurance-enrolments-so-far/article70057853.ece,Business
348,Simple Energy makes country's first rare earth free motors,Hindu,https://www.thehindu.com/business/simple-energy-makes-countrys-first-rare-earth-free-motors/article70058348.ece,Business
349,"Cyient arm, Anora to set up semicon validation, production test facility in Bengaluru",Hindu,https://www.thehindu.com/business/cyient-arm-anora-to-set-up-semicon-validation-production-test-facility-in-bengaluru/article70057725.ece,Business
350,Saatvik Green Energy’s ₹900-cr. IPO opens Sept. 19,Hindu,https://www.thehindu.com/business/saatvik-green-energys-900-cr-ipo-opens-sept-19/article70056920.ece,Business
351,MMF sector demands lower GST on raw materials,Hindu,https://www.thehindu.com/business/mmf-sector-demands-lower-gst-on-raw-materials/article70057835.ece,Business
352,Dr. Reddy’s introduces Korean firm HK inno.N’s APD drug Tegoprazan in India,Hindu,https://www.thehindu.com/business/dr-reddys-introduces-korean-firm-hk-innons-apd-drug-tegoprazan-in-india/article70057268.ece,Business
353,Demand to reduce GST on pumpsets,Hindu,https://www.thehindu.com/business/demand-to-reduce-gst-on-pumpsets/article70057627.ece,Business
354,"India, U.S. to push for early conclusion of a trade deal",Hindu,https://www.thehindu.com/business/Economy/india-us-agree-to-intensify-efforts-towards-early-conclusion-of-a-trade-deal-govt/article70057608.ece,Business
355,"U.S. treasury secretary anticipates final TikTok deal after Trump, Xi talk",Hindu,https://www.thehindu.com/news/international/us-treasury-secretary-anticipates-final-tiktok-deal-after-trump-xi-talk/article70056915.ece,Business
356,"India resilient to navigate global turbulences, more crude coming from Western Hemisphere: Petroleum Minister Hardeep Puri",Hindu,https://www.thehindu.com/business/Industry/india-resilient-to-navigate-global-turbulences-more-crude-coming-from-western-hemisphere-petroleum-minister-hardeep-puri/article70056630.ece,Business
357,Gujarat court issues notices to two journalists on Adani Group’s defamation complaint,Hindu,https://www.thehindu.com/news/national/gujarat-court-issues-notices-to-two-journalists-on-adani-groups-defamation-complaint/article70056683.ece,Business
358,Rupee rises 8 paise to close at 88.08 against U.S. dollar,Hindu,https://www.thehindu.com/business/markets/rupee-rises-8-paise-to-close-at-8808-against-us-dollar/article70056608.ece,Business
359,"Stock markets rebound as U.S., India begin trade talks; Sensex jumps 595 points",Hindu,https://www.thehindu.com/business/markets/stock-markets-rebound-as-us-india-begin-trade-talks-sensex-jumps-595-points/article70056606.ece,Business
360,Gold climbs ₹119 to trade near record high ahead of U.S. Fed policy decision,Hindu,https://www.thehindu.com/business/markets/gold-climbs-119-to-trade-near-record-high-ahead-of-us-fed-policy-decision/article70055921.ece,Business
361,Google sets out $6.8 billion UK investment ahead of Trump's state visit,Hindu,https://www.thehindu.com/sci-tech/technology/google-sets-out-68-billion-uk-investment-ahead-of-trumps-state-visit/article70055666.ece,Business
362,OpenAI hires former xAI CFO Mike Liberatore as business finance officer,Hindu,https://www.thehindu.com/sci-tech/technology/openai-hires-former-xai-cfo-mike-liberatore-as-business-finance-officer/article70055663.ece,Business
363,Rupee rises 12 paise to 88.04 against U.S. dollar in early trade,Hindu,https://www.thehindu.com/business/markets/rupee-rises-against-us-dollar-in-early-trade/article70055525.ece,Business
364,Tesla jumps after Elon Musk acquires EV maker's shares worth $1 billion,Hindu,https://www.thehindu.com/sci-tech/technology/tesla-jumps-after-elon-musk-acquires-ev-makers-shares-worth-1-billion/article70055362.ece,Business
365,"Ola, Uber, Rapido get provisional licences for bike taxi services in Mumbai",Hindu,https://www.thehindu.com/news/national/maharashtra/ola-uber-rapido-get-provisional-licences-for-bike-taxi-services-in-mumbai/article70055523.ece,Business
366,Stock markets rebound in initial trade,Hindu,https://www.thehindu.com/business/markets/stock-markets-rebound-in-initial-trade/article70055524.ece,Business
367,"CoreWeave, Nvidia sign $6.3 billion order for cloud computing capacity",Hindu,https://www.thehindu.com/sci-tech/technology/coreweave-nvidia-sign-63-billion-order-for-cloud-computing-capacity/article70055367.ece,Business
368,"CCI has not identified any conduct that denied market access to rivals, Meta tells NCLAT",Hindu,https://www.thehindu.com/sci-tech/technology/cci-has-not-identified-any-conduct-that-denied-market-access-to-rivals-meta-tells-nclat/article70055354.ece,Business
369,Oracle among firms to enable TikTok to continue operations in U.S.: Report,Hindu,https://www.thehindu.com/sci-tech/technology/oracle-among-firms-to-enable-tiktok-to-continue-operations-in-us-report/article70055414.ece,Business
370,Nvidia says it complies with law after China antitrust finding,Hindu,https://www.thehindu.com/sci-tech/technology/nvidia-says-complies-with-law-after-china-antitrust-finding/article70055365.ece,Business
371,Google-parent Alphabet hits $3 trillion in market capitalisation for first time,Hindu,https://www.thehindu.com/sci-tech/technology/google-parent-alphabet-hits-3-trillion-in-market-capitalisation-for-first-time/article70055357.ece,Business
372,What is ‘involution’ that is plaguing the Chinese EV sector? | Explained,Hindu,https://www.thehindu.com/business/Industry/what-is-involution-that-is-plaguing-the-chinese-ev-sector-explained/article70053313.ece,Business
373,ITR filing deadline extended by a day to September 16,Hindu,https://www.thehindu.com/business/Economy/itr-filing-deadline-extended-by-a-day-to-september-16/article70054324.ece,Business
374,India’s economic ambitions need better gender data,Hindu,https://www.thehindu.com/opinion/op-ed/indias-economic-ambitions-need-better-gender-data/article70052746.ece,Business
375,"Canara Robeco, Hero Motors among 6 companies to get Sebi's nod for IPOs",Hindu,https://www.thehindu.com/business/canara-robeco-hero-motors-among-6-companies-to-get-sebis-nod-for-ipos/article70054021.ece,Business
376,L&T gets large order for bullet train project,Hindu,https://www.thehindu.com/business/lt-gets-large-order-for-bullet-train-project/article70054019.ece,Business
377,Ola files PLI claim of ₹400 crore,Hindu,https://www.thehindu.com/business/ola-files-pli-claim-of-400-crore/article70054025.ece,Business
378,"Surging merchandise exports, falling imports cut India’s August trade deficit by half",Hindu,https://www.thehindu.com/business/Economy/surging-merchandise-exports-falling-imports-cut-indias-august-trade-deficit-by-half/article70052904.ece,Business
379,Sixth tranche of auction for critical and strategic minerals to be launched on Tuesday,Hindu,https://www.thehindu.com/business/Industry/sixth-tranche-of-auction-for-critical-and-strategic-minerals-to-be-launched-on-tuesday/article70053181.ece,Business
380,Royal Enfield’s 350cc motorcycles available on Flipkart starting September 22,Hindu,https://www.thehindu.com/sci-tech/technology/royal-enfields-350cc-motorcycles-available-on-flipkart-starting-sep-22/article70069514.ece,SciTech
381,Two from India win 2025 Ig Nobel prize for engineering design,Hindu,https://www.thehindu.com/sci-tech/science/two-from-india-win-2025-ig-nobel-prize-for-engineering-design/article70069471.ece,SciTech
382,LinkedIn updates terms on usage of user data for improving AI models,Hindu,https://www.thehindu.com/sci-tech/technology/linkedin-updates-terms-on-usage-of-user-data-for-improving-ai-models/article70069231.ece,SciTech
383,Apple iPhone 17 series draws massive crowds across stores as new iPhone models go on sale in India,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/apple-iphone-17-series-witnesses-massive-crowd-across-stores-as-the-new-iphones-go-on-sale-in-india/article70069209.ece,SciTech
384,Amazfit launches T-Rex 3 Pro smartwatch in India for outdoor enthusiasts: Features and price,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/amazfit-launches-t-rex-3-pro-smartwatch-in-india-for-outdoor-enthusiasts-features-and-price/article70069037.ece,SciTech
